ProbeID,GeneSymbol,EntrezID,logFC,AveExpr,t,PValue,adjPVal,B,ProbeID1,logFC1,AveExpr1,t1,PValue1,adjPVal1
236264_at,ADGRL3,23284,-0.52618769,4.304571391,-2.72975495,0.008360282,0.38566141,-2.539237167,236264_at,-0.054621818,4.304571391,-0.242264191,0.809440964,0.999925658
239884_at,CADPS,8618,-0.447727399,4.471702353,-2.729022847,0.008376726,0.38566141,-2.540744454,239884_at,-0.012415836,4.471702353,-0.06574476,0.947810012,0.999925658
231935_at,ARPP21,10777,-0.690040442,4.456619971,-2.72893662,0.008378664,0.38566141,-2.540921964,231935_at,0.038711325,4.456619971,0.131986688,0.895457451,0.999925658
227733_at,TMEM63C,57156,-0.338370917,3.3590051,-2.728597841,0.008386285,0.38566141,-2.541619339,227733_at,0.093055813,3.3590051,0.648530673,0.519233923,0.999925658
231940_at,ZNF529,57711,-0.413362352,5.192205327,-2.728541606,0.008387551,0.38566141,-2.541735093,231940_at,0.139721899,5.192205327,0.78827106,0.433789086,0.999925658
221569_at,AHI1,54806,-0.63692825,5.763740056,-2.728359911,0.008391641,0.38566141,-2.542109081,221569_at,0.08271181,5.763740056,0.306590123,0.760267335,0.999925658
222548_s_at,MAP4K4,9448,0.39102014,6.657305287,2.728182061,0.008395647,0.38566141,-2.542475135,222548_s_at,0.13474462,6.657305287,0.797452227,0.428482569,0.999925658
209352_s_at,SIN3B,23309,-0.595171826,4.651837465,-2.728151968,0.008396325,0.38566141,-2.542537071,209352_s_at,-0.032969251,4.651837465,-0.127097135,0.899308738,0.999925658
213566_at,RNASE6,6039,0.323745272,2.531779087,2.72698043,0.008422757,0.38647829,-2.544947898,213566_at,0.051212446,2.531779087,0.369574407,0.713062742,0.999925658
231740_at,KCNJ11,3767,-0.151362698,2.521441073,-2.726452357,0.008434696,0.386629174,-2.546034335,231740_at,-0.059717308,2.521441073,-0.924666958,0.359019181,0.999925658
208652_at,PPP2CA,5515,-0.447010861,8.140426836,-2.725794879,0.008449583,0.386696834,-2.547386786,208652_at,-0.096667992,8.140426836,-0.497256372,0.620912086,0.999925658
240229_at,---,---,0.176193066,3.1454958,2.725296909,0.008460874,0.386696834,-2.548410964,240229_at,0.012899933,3.1454958,0.17762057,0.85964774,0.999925658
243847_at,---,---,0.21179619,2.912688635,2.724668777,0.008475136,0.386696834,-2.54970265,243847_at,0.013049525,2.912688635,0.148805339,0.88223,0.999925658
209504_s_at,PLEKHB1,58473,0.478143794,11.22183778,2.72454773,0.008477887,0.386696834,-2.549951544,209504_s_at,0.005530211,11.22183778,0.026619899,0.978855448,0.999925658
202423_at,KAT6A,7994,0.346281532,7.474734142,2.724479652,0.008479435,0.386696834,-2.550091522,202423_at,0.159483776,7.474734142,1.15994777,0.25088321,0.999925658
205997_at,ADAM28,10863,0.335427619,3.3624848,2.723629571,0.008498781,0.386756113,-2.551839185,205997_at,-0.013833659,3.3624848,-0.095941787,0.923901756,0.999925658
227630_at,PPP2R5E,5529,-0.436018359,4.647959147,-2.723469922,0.008502418,0.386756113,-2.552167359,227630_at,0.135563371,4.647959147,0.725019737,0.471392065,0.999925658
209845_at,MKRN1,23608,-0.669560848,5.762925247,-2.722422181,0.008526327,0.386756113,-2.554320737,209845_at,-0.012128162,5.762925247,-0.042288661,0.966415683,0.999925658
227908_at,TBC1D24,57465,-0.716311182,5.191475136,-2.72237528,0.008527399,0.386756113,-2.554417117,227908_at,0.09233198,5.191475136,0.303502942,0.762606516,0.999925658
219902_at,BHMT2,23743,0.224552242,2.978907953,2.722241462,0.008530458,0.386756113,-2.5546921,219902_at,0.078012032,2.978907953,0.828652763,0.410741302,0.999925658
216824_at,---,---,-0.119446236,2.018456358,-2.721786255,0.008540869,0.386756113,-2.555627431,216824_at,-0.062453673,2.018456358,-1.263226672,0.211626517,0.999925658
231963_at,ANKRD33B,651746,-0.233380587,2.690750795,-2.721468708,0.008548139,0.386756113,-2.55627984,231963_at,-0.039355368,2.690750795,-0.39069156,0.697474864,0.999925658
212911_at,DNAJC16,23341,-0.378530719,4.161400889,-2.721194407,0.008554423,0.386756113,-2.556843353,212911_at,-0.017099488,4.161400889,-0.105641546,0.916235926,0.999925658
214938_x_at,HMGB1,3146,0.196904443,10.76052558,2.720716169,0.00856539,0.386756113,-2.557825724,214938_x_at,0.156956356,10.76052558,1.880553175,0.065121212,0.999925658
205960_at,PDK4,5166,0.74349078,3.907251036,2.720634128,0.008567273,0.386756113,-2.557994236,205960_at,0.092022539,3.907251036,0.285853956,0.776021434,0.999925658
219532_at,ELOVL4,6785,-0.635382622,4.491530484,-2.719776183,0.008586983,0.38725474,-2.559756225,219532_at,-0.070011619,4.491530484,-0.256196539,0.79871716,0.999925658
226068_at,SYK,6850,0.244312601,2.224317465,2.719131518,0.008601821,0.387532842,-2.561079924,226068_at,0.055307153,2.224317465,0.529158513,0.598740709,0.999925658
223229_at,UBE2T,29089,-0.27973518,3.397124965,-2.718474729,0.008616962,0.38774541,-2.562428277,223229_at,-0.042559787,3.397124965,-0.356092866,0.723079521,0.999925658
203856_at,VRK1,7443,-0.306517442,4.331157673,-2.717683895,0.008635226,0.38774541,-2.5640515,203856_at,-0.010675617,4.331157673,-0.080905783,0.935798969,0.999925658
214267_s_at,CADM4,199731,0.132652231,2.439816987,2.717652382,0.008635954,0.38774541,-2.564116176,214267_s_at,0.062075538,2.439816987,1.07750983,0.28577055,0.999925658
222482_at,SSBP3,23648,-0.871385823,5.471376591,-2.717423672,0.008641243,0.38774541,-2.564585544,222482_at,-0.008457787,5.471376591,-0.022537928,0.982097204,0.999925658
220115_s_at,CDH10,1008,-0.659414587,5.589330871,-2.716550938,0.008661452,0.387860763,-2.566376338,220115_s_at,-0.068252639,5.589330871,-0.241626308,0.809932844,0.999925658
231291_at,GIPR,2696,0.16387759,2.936799853,2.716232756,0.008668831,0.387860763,-2.567029121,231291_at,0.073101255,2.936799853,1.067869299,0.290060375,0.999925658
205874_at,ITPKA,3706,-0.588448558,2.932395987,-2.716176308,0.00867014,0.387860763,-2.567144924,205874_at,-0.138824867,2.932395987,-0.546452342,0.586877854,0.999925658
207783_x_at,HUWE1,10075,0.152035198,11.91877662,2.715814972,0.008678528,0.387860763,-2.567886162,207783_x_at,0.014943833,11.91877662,0.228720726,0.819900786,0.999925658
213198_at,ACVR1B,91,-0.421260129,6.135809249,-2.714734482,0.008703653,0.388595067,-2.570102225,213198_at,-0.127736863,6.135809249,-0.714824043,0.477621739,0.999925658
243237_at,CFAP221,200373,-0.162926087,2.698255435,-2.714049608,0.008719613,0.388891177,-2.571506551,243237_at,-0.158293702,2.698255435,-2.3619108,0.021603417,0.999925658
203862_s_at,ACTN2,88,-0.320584116,4.066042298,-2.713703535,0.008727688,0.388891177,-2.572216069,203862_s_at,-0.185959764,4.066042298,-1.371416506,0.175594971,0.999925658
237228_at,ZDHHC1,29800,0.169867557,2.526345569,2.712891183,0.00874667,0.389255492,-2.57388129,237228_at,0.091449852,2.526345569,1.264344212,0.211228167,0.999925658
229234_at,ZC3H12B,340554,-0.310873687,3.587064771,-2.712608522,0.008753284,0.389255492,-2.574460622,229234_at,-0.087368145,3.587064771,-0.667751801,0.506974223,0.999925658
213122_at,TSPYL5,85453,-0.519415764,6.174051715,-2.711691611,0.008774769,0.38942712,-2.576339587,213122_at,-0.134124213,6.174051715,-0.595924317,0.553573894,0.999925658
236704_at,LOC101929787,101929787,0.65123784,5.313523918,2.71151421,0.008778932,0.38942712,-2.57670307,236704_at,-0.187402102,5.313523918,-0.669581078,0.505815654,0.999925658
228680_at,KIF3A,11127,-0.698485911,6.739348538,-2.711112872,0.008788356,0.38942712,-2.577525316,228680_at,-0.062742808,6.739348538,-0.207673672,0.836220529,0.999925658
210895_s_at,CD86,942,0.209236614,2.377565182,2.710955039,0.008792064,0.38942712,-2.577848654,210895_s_at,-0.033129792,2.377565182,-0.357818503,0.721794609,0.999925658
239033_at,---,---,0.324933042,3.251252445,2.7103271,0.008806833,0.38942712,-2.579134918,239033_at,0.238461117,3.251252445,1.761445227,0.083500825,0.999925658
203392_s_at,CTBP1,1487,-0.849094661,7.029268351,-2.710033472,0.008813746,0.38942712,-2.579736307,203392_s_at,-0.13664923,7.029268351,-0.367484069,0.714612592,0.999925658
229376_at,PROX1,5629,0.345482764,3.29754152,2.709847045,0.008818138,0.38942712,-2.580118108,229376_at,0.11776374,3.29754152,0.795261145,0.429745434,0.999925658
227249_at,NDE1,54820,0.278172316,3.37069118,2.709079598,0.00883624,0.389841317,-2.581689633,227249_at,0.067647776,3.37069118,0.560229982,0.577507663,0.999925658
227154_at,IGSF21,84966,-0.596226661,4.356571405,-2.707981409,0.008862203,0.389971605,-2.583937856,227154_at,-0.087859938,4.356571405,-0.338599797,0.736149571,0.999925658
236824_at,TMEM132B,114795,-0.415271329,3.43294136,-2.707831618,0.008865749,0.389971605,-2.584244456,236824_at,0.107879293,3.43294136,0.602946647,0.548924627,0.999925658
212788_x_at,FTL,2512,0.214709049,11.79713112,2.70772722,0.008868222,0.389971605,-2.584458137,212788_x_at,0.000660153,11.79713112,0.007437723,0.99409146,0.999925658
239904_at,---,---,0.174450559,2.328408491,2.707441052,0.008875003,0.389971605,-2.585043831,239904_at,-0.030312687,2.328408491,-0.385060264,0.70161921,0.999925658
235831_at,ZNF385D,79750,-0.350867229,2.905914153,-2.707111311,0.008882822,0.389971605,-2.585718647,235831_at,-0.104566359,2.905914153,-0.735183271,0.465228078,0.999925658
200810_s_at,CIRBP,1153,-0.818492196,8.229176155,-2.70572689,0.008915721,0.39054676,-2.58855121,200810_s_at,-0.107796714,8.229176155,-0.300827066,0.764635851,0.999925658
203823_at,RGS3,5998,0.496928162,4.375169449,2.705592439,0.008918922,0.39054676,-2.588826242,203823_at,0.024626185,4.375169449,0.115022856,0.90882936,0.999925658
201460_at,MAPKAPK2,9261,0.31288585,4.388418815,2.705310757,0.008925632,0.39054676,-2.589402419,201460_at,0.222975846,4.388418815,1.734405705,0.088226212,0.999925658
217841_s_at,PPME1,51400,-0.461670459,5.947857684,-2.705090647,0.008930878,0.39054676,-2.589852618,217841_s_at,-0.043051092,5.947857684,-0.214951397,0.830568853,0.999925658
213155_at,LOC339166 /// WSCD1,23302 /// 339166,0.475138197,4.339184102,2.703973931,0.008957538,0.391277782,-2.592136269,213155_at,-0.022066002,4.339184102,-0.107770526,0.914554412,0.999925658
200696_s_at,GSN,2934,0.556380376,8.467369611,2.70336053,0.008972213,0.391277782,-2.593390356,200696_s_at,-0.036635944,8.467369611,-0.162399987,0.87156255,0.999925658
232790_at,RNASEH1-AS1,100506054,0.188760671,2.672675336,2.702722056,0.008987511,0.391277782,-2.594695482,232790_at,0.019780715,2.672675336,0.243071421,0.80881861,0.999925658
225946_at,RASSF8,11228,0.481936897,5.046466345,2.70263023,0.008989713,0.391277782,-2.594883168,225946_at,0.496448658,5.046466345,2.528736046,0.014226572,0.999925658
230644_at,LRFN5,145581,-0.676050673,4.866954998,-2.702561172,0.008991369,0.391277782,-2.595024316,230644_at,-0.161106201,4.866954998,-0.56003912,0.577636974,0.999925658
222313_at,---,---,0.204551877,2.575664762,2.702057325,0.009003463,0.391421753,-2.596054038,222313_at,0.087888258,2.575664762,1.000417027,0.321317206,0.999925658
207238_s_at,PTPRC,5788,0.360191521,2.898393873,2.701533973,0.009016042,0.391421753,-2.597123474,207238_s_at,-0.121468593,2.898393873,-0.782779399,0.436981702,0.999925658
214376_at,MAPK10,5602,-0.762792522,5.026198078,-2.70132982,0.009020952,0.391421753,-2.597540604,214376_at,0.097671121,5.026198078,0.298435078,0.766451296,0.999925658
207107_at,RPE65,6121,0.202780191,2.286715282,2.700626489,0.00903789,0.391776306,-2.598977493,207107_at,-0.06208165,2.286715282,-0.708241376,0.481668249,0.999925658
236456_at,PTPN5,84867,-0.995730654,6.063845955,-2.700155584,0.009049246,0.391888483,-2.599939385,236456_at,0.05386253,6.063845955,0.12581343,0.900320265,0.999925658
213271_s_at,DOPEY1,23033,-0.392201211,4.288265507,-2.698601201,0.009086825,0.393007988,-2.603113556,213271_s_at,0.10948507,4.288265507,0.631101044,0.53048532,0.999925658
218281_at,MRPL48,51642,0.478300942,5.093700804,2.698176099,0.009097127,0.393007988,-2.603981411,218281_at,0.069902855,5.093700804,0.332965503,0.740376227,0.999925658
205794_s_at,NOVA1,4857,-0.432809179,6.084894098,-2.697670891,0.009109384,0.393007988,-2.605012672,205794_s_at,-0.09313569,6.084894098,-0.497763167,0.620557021,0.999925658
236538_at,GRIA2,2891,-0.870564393,8.0278546,-2.697075188,0.009123857,0.393007988,-2.606228473,236538_at,0.078650992,8.0278546,0.21068135,0.833883781,0.999925658
221729_at,COL5A2,1290,-0.591908264,4.21321368,-2.696948259,0.009126943,0.393007988,-2.606487503,221729_at,-0.056335648,4.21321368,-0.225724276,0.822219511,0.999925658
215469_at,SLITRK5,26050,-0.264465129,2.815752925,-2.696719919,0.009132498,0.393007988,-2.606953463,215469_at,-0.167553392,2.815752925,-1.501589326,0.138697255,0.999925658
205586_x_at,VGF,7425,-0.227905304,4.167809193,-2.696517095,0.009137434,0.393007988,-2.607367333,205586_x_at,-0.09829768,4.167809193,-1.012186703,0.315706319,0.999925658
241421_at,LOC105371472,105371472,-0.19812331,2.756387093,-2.696188112,0.009145447,0.393007988,-2.608038581,241421_at,-0.028247025,2.756387093,-0.329952855,0.742639528,0.999925658
210232_at,CDC42,998,-0.597176599,3.866759762,-2.695588602,0.009160064,0.393258021,-2.609261651,210232_at,0.069190769,3.866759762,0.269609364,0.788429898,0.999925658
226531_at,ORAI1,84876,0.176723781,1.941396189,2.695029641,0.009173713,0.393465996,-2.610401816,226531_at,0.063746977,1.941396189,0.846976959,0.400533652,0.999925658
205803_s_at,TRPC1,7220,-0.481018769,4.950821578,-2.694011839,0.009198612,0.393870732,-2.612477467,205803_s_at,0.004595099,4.950821578,0.022399869,0.982206852,0.999925658
218418_s_at,KANK2,25959,0.424399033,4.060296187,2.693633529,0.009207883,0.393870732,-2.613248826,218418_s_at,0.220219817,4.060296187,1.231669222,0.22310636,0.999925658
203508_at,TNFRSF1B,7133,0.297456388,3.53788928,2.693444192,0.009212526,0.393870732,-2.613634844,203508_at,0.049386275,3.53788928,0.384001404,0.7023995,0.999925658
230790_x_at,---,---,0.205967976,3.205667398,2.693204744,0.009218401,0.393870732,-2.614123,230790_x_at,0.083721071,3.205667398,0.922093096,0.360348529,0.999925658
222392_x_at,PERP,64065,0.518635022,4.665350724,2.692827947,0.009227653,0.393889466,-2.614891103,222392_x_at,0.390173677,4.665350724,1.790204079,0.078707784,0.999925658
221417_x_at,S1PR5,53637,0.180821296,2.152243971,2.692352779,0.009239332,0.394011686,-2.615859619,221417_x_at,-0.003304648,2.152243971,-0.041616168,0.96694944,0.999925658
226550_at,SLC9A7,84679,-0.478792051,4.457930767,-2.691894779,0.009250603,0.39411624,-2.616793024,226550_at,-0.05781911,4.457930767,-0.279185567,0.781108202,0.999925658
213156_at,ZBTB20,26137,0.701643514,4.883554431,2.690964414,0.009273535,0.394716993,-2.618688743,213156_at,0.708990078,4.883554431,2.436597471,0.017957347,0.999925658
223460_at,CAMKK1,84254,-0.414131923,3.11551122,-2.689534336,0.009308887,0.395046542,-2.621601731,223460_at,-0.014871247,3.11551122,-0.083172968,0.934004052,0.999925658
210547_x_at,ICA1,3382,-0.187236884,2.820163658,-2.68940662,0.00931205,0.395046542,-2.621861826,210547_x_at,0.016584431,2.820163658,0.204738354,0.83850249,0.999925658
228547_at,NRXN1,9378,-1.07419178,7.254961353,-2.688880745,0.009325085,0.395046542,-2.622932675,228547_at,0.244034315,7.254961353,0.520478776,0.604736431,0.999925658
243106_at,CLEC12A,160364,0.110266236,1.990284891,2.688360646,0.009337993,0.395046542,-2.623991612,243106_at,0.029803228,1.990284891,0.627399974,0.532890736,0.999925658
213714_at,CACNB2,783,-0.769078311,3.950105936,-2.68788327,0.009349855,0.395046542,-2.624963427,213714_at,0.133148537,3.950105936,0.398893808,0.691454995,0.999925658
217552_x_at,CR1,1378,0.17739025,2.494956013,2.687863941,0.009350335,0.395046542,-2.625002775,217552_x_at,0.064048597,2.494956013,0.833698136,0.407915026,0.999925658
200799_at,HSPA1A /// HSPA1B,3303 /// 3304,0.690701997,10.09185251,2.687755149,0.009353041,0.395046542,-2.625224226,200799_at,0.324509549,10.09185251,1.045144273,0.300347857,0.999925658
230497_at,CELF5,60680,-0.76248151,7.002602695,-2.687349629,0.009363131,0.395046542,-2.626049632,230497_at,0.043362295,7.002602695,0.130902403,0.89631128,0.999925658
209064_x_at,PAIP1,10605,-0.7196781,6.3935894,-2.687025847,0.009371195,0.395046542,-2.6267086,209064_x_at,0.030713032,6.3935894,0.098742751,0.921687345,0.999925658
218816_at,LRRC1,55227,0.494916557,4.478910251,2.686591995,0.00938201,0.395046542,-2.627591492,218816_at,0.181772711,4.478910251,0.849796009,0.398977274,0.999925658
230786_at,ZCCHC8,55596,0.139900909,2.330004304,2.686416279,0.009386394,0.395046542,-2.627949044,230786_at,0.078431019,2.330004304,1.316294031,0.193319577,0.999925658
242783_at,---,---,-0.340680569,3.449022791,-2.685157514,0.00941785,0.395046542,-2.630509913,242783_at,0.013790795,3.449022791,0.09271882,0.926450547,0.999925658
220076_at,ANKH,56172,-0.377691697,3.208180105,-2.684955501,0.009422907,0.395046542,-2.63092081,220076_at,-0.075157618,3.208180105,-0.48061974,0.632617804,0.999925658
242743_at,---,---,0.147271654,2.390441289,2.684693115,0.00942948,0.395046542,-2.631454473,242743_at,0.036186166,2.390441289,0.566608321,0.573194361,0.999925658
203187_at,DOCK1,1793,0.376734636,6.60195266,2.68443105,0.009436048,0.395046542,-2.631987445,203187_at,-0.061760997,6.60195266,-0.380947559,0.704651725,0.999925658
209301_at,CA2,760,0.88186433,8.108496756,2.684395413,0.009436942,0.395046542,-2.632059918,209301_at,0.386964819,8.108496756,1.003771489,0.319711283,0.999925658
200801_x_at,ACTB,60,-0.153284336,12.6488453,-2.683860132,0.009450373,0.395046542,-2.633148409,200801_x_at,-0.134911608,12.6488453,-2.096769069,0.0404416,0.999925658
226459_at,PIK3AP1,118788,0.275085126,2.788930185,2.683728041,0.009453689,0.395046542,-2.63341699,226459_at,0.079603991,2.788930185,0.689068431,0.493562645,0.999925658
223612_s_at,LNX1,84708,-0.430559777,3.452502609,-2.683355036,0.009463062,0.395046542,-2.634175369,223612_s_at,0.018499044,3.452502609,0.101280518,0.919681551,0.999925658
208798_x_at,GOLGA8A,23015,-0.647210498,6.963047155,-2.682808646,0.009476806,0.395046542,-2.635286126,208798_x_at,-0.084632193,6.963047155,-0.306804455,0.760105018,0.999925658
202658_at,PEX11B,8799,-0.552572583,4.771195484,-2.682635299,0.009481171,0.395046542,-2.63563849,202658_at,0.007988577,4.771195484,0.033183043,0.973644006,0.999925658
226770_at,MAGI3,260425,-0.359050134,4.108398002,-2.682003497,0.009497093,0.395046542,-2.63692261,226770_at,0.015755672,4.108398002,0.101467939,0.919533439,0.999925658
215471_s_at,MAP7,9053,0.505713058,4.333960864,2.681739494,0.009503753,0.395046542,-2.637459122,215471_s_at,0.023670503,4.333960864,0.104985238,0.91675437,0.999925658
225259_at,RAB6B,51560,-0.525741873,3.840422176,-2.681397408,0.00951239,0.395046542,-2.638154257,225259_at,0.036371144,3.840422176,0.158135158,0.874906593,0.999925658
226350_at,CHML,1122,-0.674469733,3.753284313,-2.680582293,0.009532999,0.395046542,-2.639810345,226350_at,-0.005842758,3.753284313,-0.020073626,0.984054416,0.999925658
238417_at,PGM2L1,283209,-0.966269603,6.223509773,-2.680564439,0.009533451,0.395046542,-2.639846614,238417_at,-0.182647074,6.223509773,-0.43629833,0.664260739,0.999925658
217845_x_at,HIGD1A,25994,-0.265725116,10.07339209,-2.680244837,0.009541543,0.395046542,-2.640495851,217845_x_at,-0.033458806,10.07339209,-0.296292321,0.7680787,0.999925658
214823_at,ZNF204P,7754,-0.697120351,4.408730335,-2.680044195,0.009546626,0.395046542,-2.640903404,214823_at,-0.077987051,4.408730335,-0.263326514,0.793244076,0.999925658
219425_at,SULT4A1,25830,-0.949142699,6.22937704,-2.679669714,0.00955612,0.395046542,-2.641664004,219425_at,0.093733349,6.22937704,0.225996821,0.822008543,0.999925658
227817_at,PRKCB,5579,-0.885105829,4.844174938,-2.67952788,0.009559718,0.395046542,-2.641952061,227817_at,-0.043197791,4.844174938,-0.111869373,0.911318168,0.999925658
217822_at,WBP11,51729,-0.399070289,5.461559567,-2.679306767,0.00956533,0.395046542,-2.642401105,217822_at,-0.082964491,5.461559567,-0.488217249,0.627260148,0.999925658
220810_at,CLCA3P,9629,0.201866311,2.249283153,2.679059257,0.009571615,0.395046542,-2.642903722,220810_at,0.03366358,2.249283153,0.396169534,0.693452224,0.999925658
223492_s_at,LRRFIP1,9208,-0.883010423,5.148658855,-2.678416734,0.009587949,0.395046542,-2.644208334,223492_s_at,0.388070268,5.148658855,1.027940466,0.30830006,0.999925658
201597_at,COX7A2,1347,-0.270896387,10.00732375,-2.677830206,0.009602882,0.395046542,-2.645399046,201597_at,-0.142525844,10.00732375,-1.253156774,0.21524112,0.999925658
210185_at,CACNB1,782,-0.302577987,3.959973909,-2.677791238,0.009603875,0.395046542,-2.645478146,210185_at,-0.088038841,3.959973909,-0.673335832,0.503442073,0.999925658
230288_at,FGF14,2259,-0.754257597,5.390252222,-2.677539921,0.00961028,0.395046542,-2.645988281,230288_at,-0.180366822,5.390252222,-0.550590387,0.584055976,0.999925658
243682_at,---,---,0.25445069,3.771045164,2.677096881,0.009621582,0.395046542,-2.646887496,243682_at,0.009861426,3.771045164,0.087577787,0.930517777,0.999925658
223380_s_at,LATS2,26524,0.518992509,3.734122225,2.676298707,0.009641973,0.395046542,-2.648507226,223380_s_at,0.180576081,3.734122225,0.798805332,0.427703793,0.999925658
234331_s_at,FAM84A,151354,-0.384832828,3.573569955,-2.676224398,0.009643874,0.395046542,-2.648658002,234331_s_at,-0.214306372,3.573569955,-1.273727534,0.207905389,0.999925658
201847_at,LIPA,3988,0.680796711,7.606625649,2.675983858,0.009650028,0.395046542,-2.649146049,201847_at,0.207766677,7.606625649,0.707813383,0.481932007,0.999925658
226879_at,HVCN1,84329,0.794886792,4.453420673,2.675652248,0.009658518,0.395046542,-2.649818817,226879_at,0.619654185,4.453420673,1.830819777,0.072331849,0.999925658
236156_at,LIPA /// LOC101926887,3988 /// 101926887,0.26486964,3.619058015,2.675476272,0.009663026,0.395046542,-2.650175813,236156_at,0.119058579,3.619058015,1.05646873,0.295190532,0.999925658
218415_at,VPS33B,26276,-0.25360651,3.106206065,-2.67526694,0.009668391,0.395046542,-2.650600453,218415_at,-0.026850643,3.106206065,-0.237276852,0.813288808,0.999925658
213401_s_at,TBL1X,6907,0.154120272,2.594527478,2.675196093,0.009670208,0.395046542,-2.650744164,213401_s_at,0.085682375,2.594527478,1.310440834,0.195278239,0.999925658
209906_at,C3AR1,719,0.508312826,4.858143353,2.674531856,0.009687253,0.395193559,-2.652091407,209906_at,-0.110254122,4.858143353,-0.4967608,0.621259376,0.999925658
227282_at,PCDH19,57526,-0.59057603,4.137127796,-2.674205066,0.009695649,0.395193559,-2.652754129,227282_at,0.069916727,4.137127796,0.273472127,0.785474188,0.999925658
235064_s_at,C20orf196,149840,0.125029022,2.924150816,2.673471354,0.009714524,0.395193559,-2.654241861,235064_s_at,0.079970218,2.924150816,1.505014901,0.137816056,0.999925658
208869_s_at,GABARAPL1,23710,-0.55415536,7.126010187,-2.672781235,0.009732308,0.395193559,-2.655640922,208869_s_at,-0.214871714,7.126010187,-0.907390629,0.368002737,0.999925658
206051_at,ELAVL4,1996,-0.884563814,7.135093811,-2.672542257,0.009738474,0.395193559,-2.656125332,206051_at,-0.060176238,7.135093811,-0.157129682,0.875695321,0.999925658
238454_at,ZNF540,163255,-0.476995476,4.144594631,-2.672507001,0.009739384,0.395193559,-2.656196793,238454_at,0.202714327,4.144594631,0.984785244,0.328871998,0.999925658
226065_at,PRICKLE1,144165,-0.45939955,3.898864291,-2.672342439,0.009743631,0.395193559,-2.65653034,226065_at,-0.059784441,3.898864291,-0.291723345,0.771552295,0.999925658
207366_at,KCNS1,3787,-0.450017648,3.957772145,-2.672299291,0.009744746,0.395193559,-2.656617795,207366_at,-0.186722743,3.957772145,-0.962691983,0.339749575,0.999925658
229015_at,NIPSNAP3B,55335,-0.216352869,2.438495516,-2.67145878,0.009766471,0.395193559,-2.658321146,229015_at,0.076385018,2.438495516,0.813345912,0.419388526,0.999925658
240407_at,LOC100126784,100126784,-0.15845437,2.812997969,-2.670806072,0.009783373,0.395193559,-2.659643626,240407_at,-0.081306999,2.812997969,-1.184151069,0.241244871,0.999925658
218756_s_at,DHRS11,79154,-0.388808586,3.252620235,-2.67054644,0.009790103,0.395193559,-2.660169613,218756_s_at,0.060109126,3.252620235,0.356959611,0.722434041,0.999925658
235693_at,---,---,0.508873232,5.327656009,2.670500401,0.009791297,0.395193559,-2.660262877,235693_at,0.186112993,5.327656009,0.839328164,0.404775323,0.999925658
39549_at,NPAS2,4862,-0.349335698,3.921023584,-2.670338048,0.009795508,0.395193559,-2.660591763,39549_at,-0.078512008,3.921023584,-0.521184129,0.604248162,0.999925658
209767_s_at,SEPT5 /// SEPT5-GP1BB,5413 /// 100526833,-0.648590488,6.596024484,-2.670257328,0.009797603,0.395193559,-2.660755275,209767_s_at,-0.142128847,6.596024484,-0.50710249,0.614030113,0.999925658
236860_at,NPY6R,4888,0.136818852,1.94534924,2.669710012,0.009811815,0.395409942,-2.66186386,236860_at,0.071907705,1.94534924,1.24065723,0.2197911,0.999925658
203798_s_at,VSNL1,7447,-1.826557028,6.812603247,-2.669207807,0.009824872,0.395579439,-2.662880922,203798_s_at,-0.094018861,6.812603247,-0.118154995,0.906358306,0.999925658
221434_s_at,SLIRP,81892,-0.398476406,8.370599698,-2.667702222,0.009864112,0.396084305,-2.665929171,221434_s_at,-0.126318675,8.370599698,-0.740787256,0.461849132,0.999925658
229534_at,ACOT4,122970,-0.144127457,2.404337747,-2.667100617,0.009879832,0.396084305,-2.667146837,229534_at,-0.057988451,2.404337747,-0.933131228,0.354669899,0.999925658
233437_at,GABRA4,2557,-0.989645862,4.261217791,-2.667007627,0.009882263,0.396084305,-2.667335033,233437_at,0.01013054,4.261217791,0.023459463,0.981365326,0.999925658
222738_at,WWC2,80014,0.209957292,2.893917975,2.666599843,0.009892934,0.396084305,-2.668160262,222738_at,0.167839714,2.893917975,1.891696324,0.063591813,0.999925658
239085_at,JDP2,122953,0.169697718,2.591917647,2.666453771,0.009896759,0.396084305,-2.668455842,239085_at,0.040605705,2.591917647,0.53698395,0.59335895,0.999925658
203029_s_at,PTPRN2,5799,-0.652755628,6.746761109,-2.666402905,0.009898091,0.396084305,-2.668558769,203029_s_at,-0.001166103,6.746761109,-0.004082889,0.996756524,0.999925658
222794_x_at,MTPAP,55149,-0.669446589,5.094739085,-2.666351073,0.009899449,0.396084305,-2.668663648,222794_x_at,-0.161879473,5.094739085,-0.569476204,0.571260101,0.999925658
211538_s_at,HSPA2,3306,0.410793893,10.51926905,2.665213376,0.009929293,0.39692304,-2.670965334,211538_s_at,0.163916099,10.51926905,0.921627964,0.360589098,0.999925658
223550_s_at,CA10,56934,-0.459323902,3.221941253,-2.664625677,0.009944742,0.397185338,-2.672154027,223550_s_at,-0.05841374,3.221941253,-0.285651008,0.776176103,0.999925658
202540_s_at,HMGCR,3156,-0.508740064,5.442180485,-2.663022506,0.009986996,0.39816791,-2.675395635,202540_s_at,0.037144983,5.442180485,0.1653737,0.869232257,0.999925658
