match_id,Pt,Set1,Set2,Gm1,Gm2,Pts,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1,Gm2,SetW,Set1,Set2,RevTB,TBrev,rallyCount
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,71,1,0,1,0,0-0,14,1,0,,2,1,SW,4d,6b+28b3*,,4d,6b+28b3*,0,0,4d,6b+28b3*,0,1,0,1,4d,6,b+28b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28b3,b28b3,bb,2,2,1,15-0,0,1,0,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,72,1,0,1,0,15-0,14,1,0,,2,1,SW,6f28f1f+3b2v3b1v1*,,,6f28f1f+3b2v3b1v1*,,0,,6f28f1f+3b2v3b1v1*,,1,,1,0,6,,f28f1f+3b2v3b1v1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28f1f3b2v3b1v1,f28f1f3b2v3b1v1,fffbvbv,7,1,0,15-15,0,1,0,0,1,0,,,8
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,73,1,0,1,0,15-15,14,1,0,,2,1,SW,4f29b3d#,,,4f29b3d#,,0,,4f29b3d#,,1,,1,0,4,,f29b3d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f29b3d,f29b3,fb,2,1,0,15-30,0,1,0,0,1,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,74,1,0,1,0,15-30,14,1,0,,2,1,SW,5b1d#,,,5b1d#,,0,,5b1d#,,1,,1,0,5,,b1d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b1d,b1,b,1,2,1,30-30,0,1,0,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,75,1,0,1,0,30-30,14,1,0,,2,1,SW,4f29b2n#,,,4f29b2n#,,0,,4f29b2n#,,1,,1,0,4,,f29b2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f29b2n,f29b2,fb,2,1,0,30-40,0,1,0,0,1,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,76,1,0,1,0,30-40,14,1,0,,2,1,SW,5s28f1n@,,,5s28f1n@,,0,,5s28f1n@,,1,,1,0,5,,s28f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s28f1n,s28f1,sf,2,1,0,GM,1,2,0,0,1,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,77,1,0,2,0,0-0,15,1,0,,1,2,RF,6w,6w,,6w,6w,0,0,6w,6w,0,0,0,0,6w,6w,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,2,0,0-15,0,2,0,0,1,0,,,0
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,78,1,0,2,0,0-15,15,1,0,,1,2,RF,6d,4b39b3b3b2b2f2b3w@,,6d,4b39b3b3b2b2f2b3w@,0,0,6d,4b39b3b3b2b2f2b3w@,0,1,0,1,6d,4,b39b3b3b2b2f2b3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b39b3b3b2b2f2b3w,b39b3b3b2b2f2b3,bbbbbfb,7,1,1,15-15,0,2,0,0,1,0,,,7
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,79,1,0,2,0,15-15,15,1,0,,1,2,RF,4+f28v3*,,,4+f28v3*,,1,,4f28v3*,,1,,1,0,4,,f28v3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28v3,f28v3,fv,2,1,1,30-15,0,2,0,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,80,1,0,2,0,30-15,15,1,0,,1,2,RF,4b18f3s2r+1f3z3b1d@,,,4b18f3s2r+1f3z3b1d@,,0,,4b18f3s2r+1f3z3b1d@,,1,,1,0,4,,b18f3s2r+1f3z3b1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b18f3s2r1f3z3b1d,b18f3s2r1f3z3b1,bfsrfzb,7,1,1,40-15,0,2,0,0,1,0,,,7
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,81,1,0,2,0,40-15,15,1,0,,1,2,RF,4+f17v2b3*,,,4+f17v2b3*,,1,,4f17v2b3*,,1,,1,0,4,,f17v2b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f17v2b3,f17v2b3,fvb,3,2,0,40-30,0,2,0,0,1,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,82,1,0,2,0,40-30,15,1,0,,1,2,RF,4s29f1n@,,,4s29f1n@,,0,,4s29f1n@,,1,,1,0,4,,s29f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s29f1n,s29f1,sf,2,2,0,40-40,0,2,0,0,1,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,83,1,0,2,0,40-40,15,1,0,,1,2,RF,4d,6s28f3b3b1f1f3n@,,4d,6s28f3b3b1f1f3n@,0,0,4d,6s28f3b3b1f1f3n@,0,1,0,1,4d,6,s28f3b3b1f1f3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s28f3b3b1f1f3n,s28f3b3b1f1f3,sfbbff,6,2,0,40-AD,0,2,0,0,1,0,,,6
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,84,1,0,2,0,40-AD,15,1,0,,1,2,RF,4s37b+1f1d@,,,4s37b+1f1d@,,0,,4s37b+1f1d@,,1,,1,0,4,,s37b+1f1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s37b1f1d,s37b1f1,sbf,3,1,1,40-40,0,2,0,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,85,1,0,2,0,40-40,15,1,0,,1,2,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,AD-40,0,2,0,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,86,1,0,2,0,AD-40,15,1,0,,1,2,RF,4d,4+s27z1*,,4d,4+s27z1*,0,1,4d,4s27z1*,0,1,0,1,4d,4,s27z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27z1,s27z1,sz,2,1,1,GM,1,3,0,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,87,1,0,3,0,0-0,16,1,0,,2,1,SW,4w,6s18f1f1f2s3b3b2b2f2d@,,4w,6s18f1f1f2s3b3b2b2f2d@,0,0,4w,6s18f1f1f2s3b3b2b2f2d@,0,1,0,1,4w,6,s18f1f1f2s3b3b2b2f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s18f1f1f2s3b3b2b2f2d,s18f1f1f2s3b3b2b2f2,sfffsbbbf,9,2,1,15-0,0,3,0,0,1,0,,,9
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,88,1,0,3,0,15-0,16,1,0,,2,1,SW,4n,4s37b3b2f2f1f3d@,,4n,4s37b3b2f2f1f3d@,0,0,4n,4s37b3b2f2f1f3d@,0,1,0,1,4n,4,s37b3b2f2f1f3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s37b3b2f2f1f3d,s37b3b2f2f1f3,sbbfff,6,1,0,15-15,0,3,0,0,1,0,,,6
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,89,1,0,3,0,15-15,16,1,0,,2,1,SW,5b39b2f1r2f3b3b3f+2f1*,,,5b39b2f1r2f3b3b3f+2f1*,,0,,5b39b2f1r2f3b3b3f+2f1*,,1,,1,0,5,,b39b2f1r2f3b3b3f+2f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b39b2f1r2f3b3b3f2f1,b39b2f1r2f3b3b3f2f1,bbfrfbbff,9,1,0,15-30,0,3,0,0,1,0,,,10
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,90,1,0,3,0,15-30,16,1,0,,2,1,SW,6n,4s18f3s3b3b2f1w@,,6n,4s18f3s3b3b2f1w@,0,0,6n,4s18f3s3b3b2f1w@,0,1,0,1,6n,4,s18f3s3b3b2f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s18f3s3b3b2f1w,s18f3s3b3b2f1,sfsbbf,6,1,0,15-40,0,3,0,0,1,0,,,6
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,91,1,0,3,0,15-40,16,1,0,,2,1,SW,5b27b3b3b3s3b+1f2z3*,,,5b27b3b3b3s3b+1f2z3*,,0,,5b27b3b3b3s3b+1f2z3*,,1,,1,0,5,,b27b3b3b3s3b+1f2z3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27b3b3b3s3b1f2z3,b27b3b3b3s3b1f2z3,bbbbsbfz,8,2,1,30-40,0,3,0,0,1,0,,,9
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,92,1,0,3,0,30-40,16,1,0,,2,1,SW,4b1n#,,,4b1n#,,0,,4b1n#,,1,,1,0,4,,b1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b1n,b1,b,1,2,1,40-40,0,3,0,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,93,1,0,3,0,40-40,16,1,0,,2,1,SW,6d,6s28b3b2f2b1d@,,6d,6s28b3b2f2b1d@,0,0,6d,6s28b3b2f2b1d@,0,1,0,1,6d,6,s28b3b2f2b1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s28b3b2f2b1d,s28b3b2f2b1,sbbfb,5,2,1,AD-40,0,3,0,0,1,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,94,1,0,3,0,AD-40,16,1,0,,2,1,SW,4b2n#,,,4b2n#,,0,,4b2n#,,1,,1,0,4,,b2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b2n,b2,b,1,2,1,GM,2,3,1,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,95,1,0,3,1,0-0,17,1,0,,1,2,RF,6n,6m2o2*,,6n,6m2o2*,0,0,6n,6m2o2*,0,1,0,1,6n,6,m2o2*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,m2o2,m2o2,mo,2,1,1,15-0,0,3,1,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,96,1,0,3,1,15-0,17,1,0,,1,2,RF,6n,6f1w@,,6n,6f1w@,0,0,6n,6f1w@,0,1,0,1,6n,6,f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f1w,f1,f,1,1,1,30-0,0,3,1,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,97,1,0,3,1,30-0,17,1,0,,1,2,RF,6s27f1w@,,,6s27f1w@,,0,,6s27f1w@,,1,,1,0,6,,s27f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s27f1w,s27f1,sf,2,2,0,30-15,0,3,1,0,1,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,98,1,0,3,1,30-15,17,1,0,,1,2,RF,6+f37i2n#,,,6+f37i2n#,,1,,6f37i2n#,,1,,1,0,6,,f37i2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f37i2n,f37i2,fi,2,2,0,30-30,0,3,1,0,1,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,99,1,0,3,1,30-30,17,1,0,,1,2,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,40-30,0,3,1,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,100,1,0,3,1,40-30,17,1,0,,1,2,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,GM,1,4,1,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,101,1,0,4,1,0-0,18,1,0,,2,1,SW,4f18f2b3*,,,4f18f2b3*,,0,,4f18f2b3*,,1,,1,0,4,,f18f2b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f18f2b3,f18f2b3,ffb,3,1,0,0-15,0,4,1,0,1,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,102,1,0,4,1,0-15,18,1,0,,2,1,SW,4s2d#,,,4s2d#,,0,,4s2d#,,1,,1,0,4,,s2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s2d,s2,s,1,2,1,15-15,0,4,1,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,103,1,0,4,1,15-15,18,1,0,,2,1,SW,5b28b3s3w#,,,5b28b3s3w#,,0,,5b28b3s3w#,,1,,1,0,5,,b28b3s3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b28b3s3w,b28b3s3,bbs,3,2,1,30-15,0,4,1,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,104,1,0,4,1,30-15,18,1,0,,2,1,SW,4b27f+1*,,,4b27f+1*,,0,,4b27f+1*,,1,,1,0,4,,b27f+1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27f1,b27f1,bf,2,2,1,40-15,0,4,1,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,105,1,0,4,1,40-15,18,1,0,,2,1,SW,6s28b3b3b3b2b3*,,,6s28b3b3b3b2b3*,,0,,6s28b3b3b3b2b3*,,1,,1,0,6,,s28b3b3b3b2b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28b3b3b3b2b3,s28b3b3b3b2b3,sbbbbb,6,2,1,GM,2,4,2,0,1,0,,,7
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,106,1,0,4,2,0-0,19,1,0,,1,2,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,15-0,0,4,2,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,107,1,0,4,2,15-0,19,1,0,,1,2,RF,6r28f1f2f3s3w@,,,6r28f1f2f3s3w@,,0,,6r28f1f2f3s3w@,,1,,1,0,6,,r28f1f2f3s3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,r28f1f2f3s3w,r28f1f2f3s3,rfffs,5,1,1,30-0,0,4,2,0,1,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,108,1,0,4,2,30-0,19,1,0,,1,2,RF,6w,6s29b2f3d@,,6w,6s29b2f3d@,0,0,6w,6s29b2f3d@,0,1,0,1,6w,6,s29b2f3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s29b2f3d,s29b2f3,sbf,3,1,1,40-0,0,4,2,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,109,1,0,4,2,40-0,19,1,0,,1,2,RF,4s#,,,4s#,,0,,4s#,,1,,1,0,4,,s#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s,s,s,1,1,1,GM,1,5,2,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,110,1,0,5,2,0-0,20,1,0,,2,1,SW,5s28b;3f2f1f3b3s3b3d@,,,5s28b;3f2f1f3b3s3b3d@,,0,,5s28b;3f2f1f3b3s3b3d@,,1,,1,0,5,,s28b;3f2f1f3b3s3b3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s28b3f2f1f3b3s3b3d,s28b3f2f1f3b3s3b3,sbfffbsb,8,1,0,0-15,0,5,2,0,1,0,,,8
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,111,1,0,5,2,0-15,20,1,0,,2,1,SW,6d,4s38b1d@,,6d,4s38b1d@,0,0,6d,4s38b1d@,0,1,0,1,6d,4,s38b1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38b1d,s38b1,sb,2,1,0,0-30,0,5,2,0,1,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,112,1,0,5,2,0-30,20,1,0,,2,1,SW,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,15-30,0,5,2,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,113,1,0,5,2,15-30,20,1,0,,2,1,SW,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,30-30,0,5,2,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,114,1,0,5,2,30-30,20,1,0,,2,1,SW,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,40-30,0,5,2,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,115,1,0,5,2,40-30,20,1,0,,2,1,SW,4n,4b38f3b3b1n#,,4n,4b38f3b3b1n#,0,0,4n,4b38f3b3b1n#,0,1,0,1,4n,4,b38f3b3b1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b38f3b3b1n,b38f3b3b1,bfbb,4,1,0,40-40,0,5,2,0,1,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,116,1,0,5,2,40-40,20,1,0,,2,1,SW,5d,5s28b;1f2n@,,5d,5s28b;1f2n@,0,0,5d,5s28b;1f2n@,0,1,0,1,5d,5,s28b;1f2n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s28b1f2n,s28b1f2,sbf,3,2,1,AD-40,0,5,2,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,117,1,0,5,2,AD-40,20,1,0,,2,1,SW,4b28b3b2b3b3s3s1f+3s2z3s1*,,,4b28b3b2b3b3s3s1f+3s2z3s1*,,0,,4b28b3b2b3b3s3s1f+3s2z3s1*,,1,,1,0,4,,b28b3b2b3b3s3s1f+3s2z3s1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28b3b2b3b3s3s1f3s2z3s1,b28b3b2b3b3s3s1f3s2z3s1,bbbbbssfszs,11,1,0,40-40,0,5,2,0,1,0,,,12
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,118,1,0,5,2,40-40,20,1,0,,2,1,SW,6s38b3s3s1f3b3n@,,,6s38b3s3s1f3b3n@,,0,,6s38b3s3s1f3b3n@,,1,,1,0,6,,s38b3s3s1f3b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38b3s3s1f3b3n,s38b3s3s1f3b3,sbssfb,6,1,0,40-AD,0,5,2,0,1,0,,,6
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,119,1,0,5,2,40-AD,20,1,0,,2,1,SW,4s28f3*,,,4s28f3*,,0,,4s28f3*,,1,,1,0,4,,s28f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f3,s28f3,sf,2,2,1,40-40,0,5,2,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,120,1,0,5,2,40-40,20,1,0,,2,1,SW,4d,6s1n@,,4d,6s1n@,0,0,4d,6s1n@,0,1,0,1,4d,6,s1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s1n,s1,s,1,2,1,AD-40,0,5,2,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,121,1,0,5,2,AD-40,20,1,0,,2,1,SW,6f29f2f+3m3o2f2f3o=3n@,,,6f29f2f+3m3o2f2f3o=3n@,,0,,6f29f2f+3m3o2f2f3o=3n@,,1,,1,0,6,,f29f2f+3m3o2f2f3o=3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29f2f3m3o2f2f3o3n,f29f2f3m3o2f2f3o3,fffmoffo,8,1,0,40-40,0,5,2,0,1,0,,,8
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,122,1,0,5,2,40-40,20,1,0,,2,1,SW,4f2d#,,,4f2d#,,0,,4f2d#,,1,,1,0,4,,f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2d,f2,f,1,2,1,AD-40,0,5,2,0,1,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,123,1,0,5,2,AD-40,20,1,0,,2,1,SW,4s27f1f1f1*,,,4s27f1f1f1*,,0,,4s27f1f1f1*,,1,,1,0,4,,s27f1f1f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27f1f1f1,s27f1f1f1,sfff,4,2,1,GM,2,5,3,0,1,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,124,1,0,5,3,0-0,21,1,0,,1,2,RF,4f38b3s3f+1f2v1*,,,4f38b3s3f+1f2v1*,,0,,4f38b3s3f+1f2v1*,,1,,1,0,4,,f38b3s3f+1f2v1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f38b3s3f1f2v1,f38b3s3f1f2v1,fbsffv,6,1,1,15-0,0,5,3,0,1,0,,,7
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,125,1,0,5,3,15-0,21,1,0,,1,2,RF,6f29f1f1d@,,,6f29f1f1d@,,0,,6f29f1f1d@,,1,,1,0,6,,f29f1f1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29f1f1d,f29f1f1,fff,3,1,1,30-0,0,5,3,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,126,1,0,5,3,30-0,21,1,0,,1,2,RF,4+s27f3*,,,4+s27f3*,,1,,4s27f3*,,1,,1,0,4,,s27f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27f3,s27f3,sf,2,1,1,40-0,0,5,3,0,1,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,127,1,0,5,3,40-0,21,1,0,,1,2,RF,6w,4b3d@,,6w,4b3d@,0,0,6w,4b3d@,0,1,0,1,6w,4,b3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b3d,b3,b,1,1,1,GM,1,6,3,1,2,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,128,2,0,0,0,0-0,22,1,0,,2,1,SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal,1,0,0,0,0,0-0,1,1,0,,1,2,ND,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,15-0,0,0,0,0,0,0,,,1
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal,2,0,0,0,0,15-0,1,1,0,,1,2,ND,4w,6b37f1b1f2f3b3f3b2f1*,,4w,6b37f1b1f2f3b3f3b2f1*,0,0,4w,6b37f1b1f2f3b3f3b2f1*,0,1,0,1,4w,6,b37f1b1f2f3b3f3b2f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b37f1b1f2f3b3f3b2f1,b37f1b1f2f3b3f3b2f1,bfbffbfbf,9,2,0,15-15,0,0,0,0,0,0,,,10
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal,3,0,0,0,0,15-15,1,1,0,,1,2,ND,4n,5b#,,4n,5b#,0,0,4n,5b#,0,1,0,1,4n,5,b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b,b,b,1,1,1,30-15,0,0,0,0,0,0,,,1
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal,4,0,0,0,0,30-15,1,1,0,,1,2,ND,6b27f1s3b3f3b1b2b3f1*,,,6b27f1s3b3f3b1b2b3f1*,,0,,6b27f1s3b3f3b1b2b3f1*,,1,,1,0,6,,b27f1s3b3f3b1b2b3f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27f1s3b3f3b1b2b3f1,b27f1s3b3f3b1b2b3f1,bfsbfbbbf,9,2,0,30-30,0,0,0,0,0,0,,,10
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal,5,0,0,0,0,30-30,1,1,0,,1,2,ND,4w,4b29f3f2f1s3n@,,4w,4b29f3f2f1s3n@,0,0,4w,4b29f3f2f1s3n@,0,1,0,1,4w,4,b29f3f2f1s3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b29f3f2f1s3n,b29f3f2f1s3,bfffs,5,1,1,40-30,0,0,0,0,0,0,,,5
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal,6,0,0,0,0,40-30,1,1,0,,1,2,ND,6n,4f37f2b2f1b1f2b3f2f1f1b3s3f3f3f3f1*,,6n,4f37f2b2f1b1f2b3f2f1f1b3s3f3f3f3f1*,0,0,6n,4f37f2b2f1b1f2b3f2f1f1b3s3f3f3f3f1*,0,1,0,1,6n,4,f37f2b2f1b1f2b3f2f1f1b3s3f3f3f3f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f37f2b2f1b1f2b3f2f1f1b3s3f3f3f3f1,f37f2b2f1b1f2b3f2f1f1b3s3f3f3f3f1,ffbfbfbfffbsffff,16,1,1,GM,1,1,0,0,0,0,,,17
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal,7,0,0,1,0,0-0,2,1,0,,2,1,RN,6n,5f39*,,6n,5f39*,0,0,6n,5f39*,0,1,0,1,6n,5,f39*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f39,f39,f,1,1,0,0-15,0,1,0,0,0,0,,,2
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal,8,0,0,1,0,0-15,2,1,0,,2,1,RN,5n,5f327f1f1s3b1*,,5n,5f327f1f1s3b1*,0,0,5n,5f327f1f1s3b1*,0,1,0,1,5n,5,f327f1f1s3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f327f1f1s3b1,f327f1f1s3b1,fffsb,5,1,0,0-30,0,1,0,0,0,0,,,6
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal,9,0,0,1,0,0-30,2,1,0,,2,1,RN,6b28f1f3*,,,6b28f1f3*,,0,,6b28f1f3*,,1,,1,0,6,,b28f1f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f1f3,b28f1f3,bff,3,1,0,0-40,0,1,0,0,0,0,,,4
